"","tax_yr","zip3","count","b_zip3","count_selfemp_only","b_zip3_selfemp_only"
"10311",2009,792,3121,0.00736943287407882,2389,0.046
"10312",1996,793,14902,0.00657629848342504,15916,0.0433053468846664
"10313",1997,793,14825,0.0078920741989882,16042,0.052185548617306
"10314",1998,793,14806,0.00918546535188437,16240,0.0625
"10315",1999,793,14758,0.0103672584361025,12585,0.0678793256433008
"10316",2000,793,14369,0.0093256315679588,12350,0.0628223159868729
"10317",2001,793,14125,0.0128141592920354,11958,0.0850563909774436
"10318",2002,793,14852,0.012052248855373,12480,0.0782342657342657
"10319",2003,793,15045,0.0139581256231306,12555,0.085995085995086
"10320",2004,793,14989,0.0141437053839482,12386,0.0822981366459627
"10321",2005,793,14583,0.0135774531989303,12069,0.080226904376013
"10322",2006,793,14085,0.0134185303514377,11657,0.0785862785862786
"10323",2007,793,13927,0.0124937172398937,11497,0.0714579055441478
"10324",2008,793,13279,0.0116725657052489,11035,0.0696942446043165
"10325",2009,793,14094,0.010500922378317,11923,0.071119654012494
"10326",1996,794,17703,0.00593119810201661,19863,0.0454742312689476
"10327",1997,794,18052,0.00753379126966541,20169,0.0584443489471422
"10328",1998,794,18247,0.00854935057817723,20720,0.0695497102095408
"10329",1999,794,18512,0.00929127052722558,16306,0.0780399274047187
"10330",2000,794,18785,0.00851743412297046,16772,0.0731261425959781
"10331",2001,794,18761,0.0079953094184745,16468,0.0670540902995083
"10332",2002,794,19781,0.0108690157221576,17154,0.0854191497814859
"10333",2003,794,20215,0.0109324758842444,17489,0.0833647680120709
"10334",2004,794,20357,0.0115439406592327,17428,0.0826591628561379
"10335",2005,794,20702,0.014587962515699,17590,0.101037136165942
"10336",2006,794,20919,0.0141020125244993,17783,0.0988605898123324
"10337",2007,794,21279,0.0139104281216223,18077,0.0968586387434555
"10338",2008,794,21505,0.012555219716345,18294,0.0879192445457506
"10339",2009,794,21844,0.0130012818165171,18600,0.0978635423845624
"10340",1996,795,8695,0.00770557791834388,9503,0.0433376455368693
"10341",1997,795,8527,0.0104374340330714,9538,0.0583989501312336
"10342",1998,795,8490,0.00965842167255595,9607,0.0550335570469799
"10343",1999,795,8497,0.0121219253854302,7010,0.0689886135298058
"10344",2000,795,8019,0.0149644594089039,6717,0.0871459694989107
"10345",2001,795,7773,0.0155667052618037,6492,0.0909774436090226
"10346",2002,795,8304,0.0134874759152216,6804,0.0760353021045485
"10347",2003,795,8355,0.0155595451825254,6830,0.0855263157894737
"10348",2004,795,8406,0.016297882464906,6848,0.0886731391585761
"10349",2005,795,8253,0.0162365200533139,6667,0.0858424087123639
"10350",2006,795,7931,0.0175261631572311,6329,0.0879190385831752
"10351",2007,795,7800,0.0180769230769231,6182,0.0912031047865459
"10352",2008,795,7555,0.014030443414957,6006,0.071188717259906
"10353",2009,795,8094,0.0160612799604645,6606,0.0876010781671159
"10354",1996,796,10076,0.00853513298928146,11431,0.0559895833333333
"10355",1997,796,9966,0.0116395745534818,11412,0.0773333333333333
"10356",1998,796,10071,0.00933373051335518,11799,0.062876254180602
"10357",1999,796,10090,0.0103072348860258,8602,0.0691949434464404
"10358",2000,796,9606,0.0132209036019155,8291,0.0912356321839081
"10359",2001,796,9681,0.0147712013221775,8338,0.101274787535411
"10360",2002,796,10333,0.0146133746249879,8808,0.0970437017994859
"10361",2003,796,10544,0.0168816388467375,8880,0.10794420861128
"10362",2004,796,10528,0.0162424012158055,8876,0.105101413644745
"10363",2005,796,10648,0.0159654395191585,8897,0.0991253644314869
"10364",2006,796,10528,0.0179521276595745,8762,0.110785463071512
"10365",2007,796,10588,0.0149225538345297,8882,0.0978934324659232
"10366",2008,796,10470,0.0114613180515759,8874,0.0770218228498075
"10367",2009,796,11117,0.0148421336691553,9446,0.101413644744929
"10368",1996,797,32680,0.00774173806609547,37077,0.053956067391768
"10369",1997,797,32729,0.00788291729047634,38297,0.0558079169370539
"10370",1998,797,33272,0.0097379177686944,38956,0.0700086430423509
"10371",1999,797,33857,0.0109873881324394,28873,0.0749093838099074
"10372",2000,797,32308,0.0115141760554661,27853,0.0802762192490289
"10373",2001,797,31383,0.0112799923525476,26975,0.0803267528931246
"10374",2002,797,34167,0.0133462112564755,29030,0.0878105141536684
"10375",2003,797,34306,0.0142832157640063,28913,0.0924179554884949
"10376",2004,797,34466,0.0161898682759821,28885,0.101992323158472
"10377",2005,797,33912,0.0168671856569946,28068,0.100810715544589
"10378",2006,797,32498,0.0177241676410856,26706,0.102163887903512
"10379",2007,797,31870,0.0237213680577345,25977,0.128374936321956
"10380",2008,797,31072,0.0221743048403708,24820,0.114680426098535
"10381",2009,797,35327,0.0247968975571093,28728,0.135456935209525
"10382",1996,798,11752,0.0143805309734513,11348,0.121845710165826
"10383",1997,798,12004,0.0169110296567811,11584,0.135514018691589
"10384",1998,798,12356,0.0198284234380058,12041,0.157252888318357
"10385",1999,798,12445,0.024186420249096,10603,0.164570803717879
"10386",2000,798,12298,0.0230931858838836,10424,0.156043956043956
"10387",2001,798,12218,0.0301194958258307,10179,0.186896901980701
"10388",2002,798,12710,0.0369000786782061,10154,0.191116544417278
"10389",2003,798,12657,0.0508809354507387,9825,0.231988472622478
"10390",2004,798,12758,0.0522025395830067,9606,0.216585365853659
"10391",2005,798,12773,0.0450168323808033,9548,0.18506598004506
"10392",2006,798,12591,0.052577237709475,9211,0.201583434835566
"10393",2007,798,12363,0.0517673703793578,8990,0.193470374848851
"10394",2008,798,12132,0.0408836135839103,8907,0.158923421980135
"10395",2009,798,12439,0.0479942117533564,9086,0.183748845798707
"10396",1996,799,85930,0.0153962527638776,89692,0.117048571175794
"10397",1997,799,86633,0.0177761361144137,90277,0.127737226277372
"10398",1998,799,86287,0.0212778286416262,91429,0.143830787309048
"10399",1999,799,87198,0.0238996307254754,74429,0.153032750771038
"10400",2000,799,86476,0.02820435727832,72142,0.170607162842753
"10401",2001,799,87294,0.0307123055421908,71683,0.175446633073752
"10402",2002,799,91626,0.0376203261083099,73066,0.191064796851616
"10403",2003,799,93674,0.0417938809061212,73165,0.193562741026402
"10404",2004,799,94731,0.0432382219125735,72668,0.187571552868984
"10405",2005,799,96924,0.043260699104453,73125,0.180499354283254
"10406",2006,799,97182,0.0474470580971785,71887,0.187058823529412
"10407",2007,799,98714,0.0530218611341856,72828,0.204333398399375
"10408",2008,799,98847,0.0410836950033891,73389,0.164299874580248
"10409",2009,799,100381,0.0439425787748678,75923,0.184831342970878
"10410",1996,800,30464,0.00804227941176471,42883,0.0471425822589956
"10411",1997,800,30716,0.00771584841776273,44291,0.0455331412103746
"10412",1998,800,30595,0.0093152475894754,47605,0.0570913461538462
"10413",1999,800,30328,0.00906752835663413,25171,0.0554100342534757
"10414",2000,800,29773,0.0108151681053303,24863,0.0632116215155084
"10415",2001,800,30465,0.0116198916789759,24279,0.064775846294602
"10416",2002,800,34023,0.0151662110924963,27222,0.0757486788021139
"10417",2003,800,35800,0.0167877094972067,28271,0.0803153815314713
"10418",2004,800,36386,0.0182212939042489,28794,0.0874093605800923
"10419",2005,800,37904,0.0161460531869987,29778,0.0765574180635477
"10420",2006,800,39011,0.0172515444361847,30568,0.0828715675409432
"10421",2007,800,40638,0.0175697622914514,32010,0.085498742665549
"10422",2008,800,42304,0.015625,33535,0.0775275627492376
"10423",2009,800,44740,0.0175011175681717,35592,0.087378640776699
"10424",1996,801,10794,0.0100055586436909,18675,0.0338557993730407
"10425",1997,801,10874,0.0093801728894611,19531,0.0339434276206323
"10426",1998,801,10876,0.00937844795880838,21654,0.0348956551488197
"10427",1999,801,10705,0.0106492293320878,8284,0.0410662824207493
"10428",2000,801,10962,0.0112205801860974,8575,0.0422971114167813
"10429",2001,801,11741,0.0135422877097351,8865,0.0503961965134707
"10430",2002,801,14492,0.0118686171680927,10839,0.0408357075023742
"10431",2003,801,15760,0.0151649746192893,11436,0.050010462439841
"10432",2004,801,15818,0.0153622455430522,11570,0.0509433962264151
"10433",2005,801,16339,0.0160352530754636,11949,0.0539094650205761
"10434",2006,801,16643,0.0151415009313225,12202,0.0517029134181371
"10435",2007,801,17067,0.0167574852053671,12431,0.0569040986868285
"10436",2008,801,18075,0.0139419087136929,13361,0.0487710470292239
"10437",2009,801,18552,0.0133139284174213,13823,0.0506043843474698
"10438",1996,802,51116,0.00671022771734878,64255,0.0528831329016343
"10439",1997,802,51350,0.00671859785783836,65413,0.0534966661497907
"10440",1998,802,51783,0.0075507405905413,68943,0.0597220100809531
"10441",1999,802,51183,0.00928042514116015,43960,0.071385632702134
"10442",2000,802,49254,0.0095626751126812,42663,0.0736858573216521
"10443",2001,802,48639,0.0106704496391784,40262,0.0758882877613686
"10444",2002,802,51783,0.0132862136222312,43505,0.085785536159601
"10445",2003,802,52661,0.0169765101308369,43489,0.100687014303413
"10446",2004,802,52599,0.0177760033460712,43284,0.101807491289199
"10447",2005,802,53642,0.0190335930800492,43629,0.106320941372488
"10448",2006,802,54648,0.019836041575172,44231,0.109805510534846
"10449",2007,802,56957,0.02050669803536,46295,0.115221465916938
"10450",2008,802,58834,0.0183057415779991,47797,0.100814377983712
"10451",2009,802,61451,0.0214154366893948,49709,0.11432542785162
"10452",1996,803,2848,0.0133426966292135,3402,0.0411700975081257
"10453",1997,803,2653,0.0131926121372032,3336,0.0443037974683544
"10454",1998,803,2561,0.0144474814525576,3432,0.0505464480874317
"10455",1999,803,2388,0.0146566164154104,1754,0.0510948905109489
"10456",2000,803,2131,0.016893477240732,1602,0.0563380281690141
"10457",2001,803,2151,0.0144119014411901,1540,0.048062015503876
"10458",2002,803,2406,0.0187032418952618,1722,0.0555555555555556
"10459",2003,803,2424,0.0173267326732673,1716,0.0503597122302158
"10460",2004,803,2380,0.0138655462184874,1625,0.0406403940886699
"10461",2005,803,2265,0.0225165562913907,1522,0.0644753476611884
"10462",2006,803,2142,0.0186741363211951,1400,0.0527704485488127
"10463",2007,803,2141,0.0261560018682858,1426,0.0753701211305518
"10464",2008,803,2225,0.021123595505618,1501,0.0576687116564417
"10465",2009,803,2105,0.0175771971496437,1148,0.0534682080924856
"10466",1996,804,6056,0.011558784676354,8082,0.0364014560582423
"10467",1997,804,5808,0.0122245179063361,7987,0.0386920980926431
"10468",1998,804,5796,0.015527950310559,8555,0.0510493477027794
"10469",1999,804,5641,0.0177273533061514,4054,0.0591366055588409
"10470",2000,804,5482,0.0160525355709595,4052,0.0544891640866873
"10471",2001,804,5614,0.0185251157819736,3999,0.0588901472253681
"10472",2002,804,6276,0.0184831102613129,4442,0.0553435114503817
"10473",2003,804,6430,0.0194401244167963,4446,0.0572344322344322
"10474",2004,804,6275,0.0210358565737052,4308,0.0599727396637892
"10475",2005,804,6139,0.0208503013520117,4234,0.061127029608405
"10476",2006,804,6141,0.0184009119035988,4241,0.0545893719806763
"10477",2007,804,6181,0.0195761203688724,4293,0.0592266275085658
"10478",2008,804,6388,0.0183155917345022,4421,0.0551626591230552
"10479",2009,804,6217,0.0189802155380409,4355,0.0643051771117166
"10480",1996,805,14923,0.0091804596930912,19531,0.0407253269916766
"10481",1997,805,14659,0.0100961866430179,19909,0.0454127032832157
"10482",1998,805,14887,0.00886679653388863,21646,0.0416141235813367
"10483",1999,805,14715,0.0112810057764186,11784,0.0545335085413929
"10484",2000,805,14661,0.0102994338721779,12014,0.0506371562709591
"10485",2001,805,14830,0.0123398516520566,11763,0.0589371980676328
"10486",2002,805,16786,0.0145359227928035,13068,0.0624679979518689
"10487",2003,805,17615,0.015271075787681,13414,0.0632346027268453
"10488",2004,805,17959,0.01564675093268,13705,0.0635315396789509
"10489",2005,805,18319,0.0150117364484961,13817,0.0600436681222707
"10490",2006,805,18815,0.0141908052086102,14351,0.0591100287801638
"10491",2007,805,19450,0.0151670951156812,14800,0.0623810530767604
"10492",2008,805,20254,0.0139725486323689,15598,0.0592794302471722
"10493",2009,805,21191,0.0136378651314237,16463,0.0610606380731037
"10494",1996,806,11635,0.00524280189084658,14162,0.0403172504957039
"10495",1997,806,11689,0.00701514244161177,14413,0.0531432274789371
"10496",1998,806,11744,0.00527929155313351,15367,0.0414715719063545
"10497",1999,806,11657,0.00840696577163936,10012,0.0617906683480454
"10498",2000,806,11855,0.00953184310417545,10253,0.0683605565638234
"10499",2001,806,12038,0.0126266821731185,10082,0.0868075385494003
"10500",2002,806,13340,0.0125937031484258,10960,0.0741394527802295
"10501",2003,806,13642,0.0153936372965841,11068,0.0873544093178037
"10502",2004,806,13944,0.0148450946643718,11376,0.0823061630218688
"10503",2005,806,14236,0.0155942680528238,11389,0.0818282344268338
"10504",2006,806,14499,0.0142768466790813,11754,0.0770949720670391
"10505",2007,806,14953,0.0147127666688959,12113,0.0806156101135947
"10506",2008,806,15683,0.0124338455652617,12704,0.0693210095982936
"10507",2009,806,16880,0.0156398104265403,13806,0.0886203423967774
"10508",1996,807,4991,0.0058104588258866,5521,0.0299586776859504
"10509",1997,807,4894,0.0106252554147936,5508,0.0558539205155747
"10510",1998,807,4804,0.00978351373855121,5606,0.05
"10511",1999,807,4585,0.0100327153762268,3681,0.051511758118701
"10512",2000,807,4472,0.00760286225402505,3651,0.0381165919282511
"10513",2001,807,4256,0.0075187969924812,3435,0.0403022670025189
"10514",2002,807,4587,0.0091563113145847,3583,0.0445387062566278
"10515",2003,807,4661,0.0126582278481013,3627,0.0622362869198312
"10516",2004,807,4519,0.0115069705687099,3557,0.0577777777777778
"10517",2005,807,4346,0.0103543488265071,3396,0.0516647531572905
"10518",2006,807,4238,0.00849457291175083,3357,0.0427553444180523
"10519",2007,807,4293,0.0100163056137899,3409,0.0540880503144654
"10520",2008,807,4368,0.00824175824175824,3561,0.0467532467532468
"10521",2009,807,4669,0.00728207324908974,3840,0.0454545454545455
"10522",1996,808,4989,0.0132291040288635,6137,0.053354890864996
"10523",1997,808,4974,0.012464817048653,6295,0.0509031198686371
"10524",1998,808,5033,0.0111265646731572,6814,0.0463192721257237
"10525",1999,808,5037,0.0138971610085368,3900,0.0584307178631052
"10526",2000,808,4968,0.0122785829307568,3892,0.0518707482993197
"10527",2001,808,4947,0.0163735597331716,3763,0.0672199170124481
"10528",2002,808,5432,0.0165684830633284,4075,0.0646551724137931
"10529",2003,808,5721,0.0185282293305366,4214,0.0710455764075067
"10530",2004,808,5562,0.0177993527508091,4045,0.0670731707317073
"10531",2005,808,5820,0.0154639175257732,4335,0.0614334470989761
"10532",2006,808,5814,0.0187478500171999,4401,0.0783045977011494
"10533",2007,808,6045,0.0173697270471464,4623,0.0714771953710007
"10534",2008,808,6264,0.0134099616858238,4811,0.0574555403556772
"10535",2009,808,6693,0.0121021963245182,5265,0.0593406593406593
"10536",1996,809,25898,0.0073750868792957,33952,0.0460130089135148
"10537",1997,809,25554,0.007474368005009,34760,0.0482201464276698
"10538",1998,809,25374,0.00697564436036888,36534,0.0456538560742842
"10539",1999,809,25120,0.00772292993630573,21363,0.051609470603884
"10540",2000,809,24111,0.00962216415743851,20848,0.0624327233584499
"10541",2001,809,24456,0.010549558390579,20341,0.0661368879774417
"10542",2002,809,27143,0.013152562354935,22472,0.0761518771331058
"10543",2003,809,28641,0.0130931182570441,23551,0.0746714456391876
"10544",2004,809,28002,0.0121419898578673,22879,0.0684242302274099
"10545",2005,809,28732,0.0139913685089795,23574,0.0778918814183298
"10546",2006,809,29212,0.0139668629330412,23853,0.0766917293233083
"10547",2007,809,30231,0.013429922926797,25123,0.0747147589252852
"10548",2008,809,32008,0.0114971257185704,26514,0.0664140046922938
"10549",2009,809,34437,0.0123704155414235,28807,0.0767567567567567
"10550",1996,810,15586,0.00808417810855896,18064,0.0541702493551161
"10551",1997,810,15938,0.00683900112937633,18754,0.0471657291215924
"10552",1998,810,16230,0.00794824399260628,19572,0.0547305897327111
"10553",1999,810,16062,0.00815589590337442,13666,0.0556263269639066
"10554",2000,810,16102,0.00732828220096882,13737,0.0487603305785124
"10555",2001,810,15942,0.00915819846945176,13352,0.0602558811390838
"10556",2002,810,16916,0.0093993851974462,14143,0.0596622889305816
"10557",2003,810,17049,0.0113789665082996,14194,0.0697340043134436
"10558",2004,810,16940,0.0104486422668241,14041,0.0627437079049982
"10559",2005,810,17029,0.0105114804157613,14192,0.0652094717668488
"10560",2006,810,17239,0.0115435930158362,14423,0.0732965009208103
"10561",2007,810,17459,0.0112263016209405,14738,0.0737951807228916
"10562",2008,810,17524,0.0090162063455832,14887,0.0622292241039779
"10563",2009,810,17808,0.00993935309973046,15208,0.0694662480376766
"10564",1996,811,5558,0.0129543001079525,5610,0.0547945205479452
"10565",1997,811,5674,0.014099400775467,5680,0.0589535740604274
"10566",1998,811,5601,0.0153544009998215,5817,0.0661029976940815
"10567",1999,811,5584,0.0145057306590258,4249,0.0606287425149701
"10568",2000,811,5458,0.019970685232686,4182,0.079388201019665
"10569",2001,811,5414,0.0234577022534171,4042,0.0878892733564014
"10570",2002,811,5629,0.030200746136081,4123,0.108695652173913
"10571",2003,811,5573,0.0199174591781805,4063,0.0733641771315268
"10572",2004,811,5618,0.0181559273762905,4126,0.0667102681491171
"10573",2005,811,5570,0.0186714542190305,4058,0.0663688576898532
"10574",2006,811,5435,0.0174793008279669,4011,0.0638012088650101
"10575",2007,811,5408,0.0181213017751479,4049,0.0684835779175402
"10576",2008,811,5469,0.0135308100201134,4145,0.0525568181818182
"10577",2009,811,5448,0.0157856093979442,4138,0.0671875
"10578",1996,812,3766,0.0164630908125332,4230,0.0603700097370983
"10579",1997,812,3772,0.0172322375397667,4301,0.0646123260437376
"10580",1998,812,3833,0.0164362118445082,4566,0.0625
"10581",1999,812,3821,0.0183198115676524,2840,0.0685602350636631
"10582",2000,812,3753,0.0149213962163602,2857,0.0565656565656566
"10583",2001,812,3816,0.0136268343815514,2762,0.05
"10584",2002,812,4096,0.016845703125,2992,0.0619389587073609
"10585",2003,812,4104,0.0187621832358674,2959,0.0660944206008584
"10586",2004,812,4023,0.0178970917225951,2921,0.0626086956521739
"10587",2005,812,3987,0.0150489089541008,2892,0.0532859680284192
"10588",2006,812,3998,0.0132566283141571,2885,0.0472792149866191
"10589",2007,812,4033,0.017356806347632,2929,0.0628366247755835
"10590",2008,812,3988,0.0135406218655968,2944,0.0511363636363636
"10591",2009,812,4161,0.0132179764479692,2987,0.0522317188983856
"10592",1996,813,3198,0.0140712945590994,3504,0.0513112884834664
"10593",1997,813,3135,0.0118022328548644,3467,0.0426267281105991
"10594",1998,813,3191,0.0134753995612661,3685,0.0506478209658422
"10595",1999,813,3152,0.0196700507614213,2418,0.075609756097561
"10596",2000,813,3099,0.0125847047434656,2398,0.0474452554744526
"10597",2001,813,3152,0.0190355329949239,2362,0.0738007380073801
"10598",2002,813,3360,0.0175595238095238,2493,0.0648351648351648
"10599",2003,813,3404,0.0185076380728555,2460,0.0655567117585848
"10600",2004,813,3310,0.018429003021148,2391,0.0640756302521008
"10601",2005,813,3302,0.0196850393700787,2359,0.0670103092783505
"10602",2006,813,3227,0.0120855283545088,2327,0.0439189189189189
"10603",2007,813,3261,0.0147194112235511,2418,0.0570071258907363
"10604",2008,813,3287,0.0103437785214481,2348,0.0382022471910112
"10605",2009,813,3263,0.0131780570027582,2217,0.0557717250324254
"10606",1996,814,4457,0.0121157729414404,4556,0.0426877470355731
"10607",1997,814,4461,0.0145707240529029,4724,0.0527597402597403
"10608",1998,814,4358,0.013079394217531,4831,0.0466448445171849
"10609",1999,814,4298,0.0116333178222429,3103,0.0419111483654652
"10610",2000,814,4287,0.0149288546769303,3184,0.0532445923460899
"10611",2001,814,4291,0.0191097646236309,3086,0.0668296658516707
"10612",2002,814,4690,0.0191897654584222,3338,0.0647482014388489
"10613",2003,814,4679,0.0203034836503526,3303,0.0676638176638177
"10614",2004,814,4674,0.016260162601626,3248,0.0532585844428872
"10615",2005,814,4687,0.0136547898442501,3320,0.0467494521548576
"10616",2006,814,4657,0.0150311359244149,3393,0.0537221795855718
"10617",2007,814,4784,0.016304347826087,3425,0.0561555075593952
"10618",2008,814,4841,0.0121875645527784,3478,0.0427536231884058
"10619",2009,814,4947,0.0145542753183748,3613,0.0576461168935148
"10620",1996,815,6716,0.00863609291244789,7828,0.0386151797603196
"10621",1997,815,6769,0.0093071354705274,8049,0.0433287482806052
"10622",1998,815,6922,0.00823461427333141,8583,0.038
"10623",1999,815,7005,0.0107066381156317,5528,0.0508474576271186
"10624",2000,815,6908,0.00911986103068906,5668,0.044179523141655
"10625",2001,815,6998,0.00985995998856816,5561,0.0491103202846975
"10626",2002,815,7679,0.010157572600599,6039,0.0465393794749403
"10627",2003,815,7785,0.0111753371868979,6111,0.0509964830011723
"10628",2004,815,7755,0.0110896196002579,6112,0.0507075471698113
"10629",2005,815,7674,0.0106854313265572,5998,0.0491901619676065
"10630",2006,815,7420,0.00862533692722372,5890,0.0418848167539267
"10631",2007,815,7363,0.00977862284394948,5940,0.0501392757660167
"10632",2008,815,7251,0.00882636877672045,5965,0.0481203007518797
"10633",2009,815,8100,0.00876543209876543,6738,0.0537065052950076
"10634",1996,816,5255,0.00970504281636537,6787,0.0404120443740095
"10635",1997,816,5228,0.0122417750573833,6976,0.0496508921644686
"10636",1998,816,5319,0.0097762737356646,7451,0.0391271632806622
"10637",1999,816,5219,0.00996359455834451,4016,0.042037186742118
"10638",2000,816,5140,0.0110894941634241,4012,0.0442203258339798
"10639",2001,816,5315,0.0105362182502352,4100,0.0433101314771848
"10640",2002,816,5993,0.0106791256465877,4585,0.0429242119382964
"10641",2003,816,6000,0.012,4557,0.0485502360080917
"10642",2004,816,5878,0.0134399455597142,4436,0.0537049626104691
"10643",2005,816,5863,0.0119392802319632,4518,0.0505780346820809
"10644",2006,816,5601,0.0112479914301018,4279,0.0473684210526316
"10645",2007,816,5693,0.00878271561566837,4317,0.036101083032491
"10646",2008,816,5813,0.010665749182866,4432,0.0445082555635319
"10647",2009,816,5984,0.0103609625668449,4531,0.0465465465465465
"10648",1996,820,6628,0.0092033796016898,8307,0.0546105640107431
"10649",1997,820,6605,0.00878122634367903,8429,0.0544600938967136
"10650",1998,820,6379,0.00736792600721116,8525,0.0461689587426326
"10651",1999,820,6157,0.0079584213090791,5149,0.0543237250554324
"10652",2000,820,5975,0.00870292887029289,5221,0.0596330275229358
"10653",2001,820,6001,0.00683219463422763,5153,0.0484633569739953
"10654",2002,820,6446,0.010859447719516,5647,0.0719424460431655
